School ID,Grade 7 Male,Grade 7 Female,Grade 8 Male,Grade 8 Female,Grade 9 Male,Grade 9 Female,Grade 10 Male,Grade 10 Female,Grade 11 Male,Grade 11 Female,Grade 12 Male,Grade 12 Female,SPED NG Male,SPED NG Female
301745,56,48,38,45,49,44,34,48,0,0,0,0,0,0
301746,85,88,74,76,51,43,53,39,0,0,0,0,0,0
301747,130,114,124,106,128,134,118,126,0,0,0,0,0,0
301749,98,84,74,79,52,70,49,51,0,0,0,0,0,0
301750,42,34,62,46,48,52,56,53,0,0,0,0,0,0
301751,24,23,22,33,16,19,29,32,0,0,0,0,0,0
301752,196,130,142,137,123,138,123,133,0,0,0,0,0,0
301753,53,40,58,41,39,43,44,52,0,0,0,0,0,0
301755,43,33,48,30,20,35,36,26,0,0,0,0,0,0
301756,24,24,15,19,18,16,16,14,0,0,0,0,0,0
301757,81,77,73,80,58,56,67,72,0,0,0,0,0,0
301758,78,59,58,56,52,66,52,50,0,0,0,0,0,0
301759,203,198,182,167,134,173,151,165,0,0,0,0,0,0
301760,83,87,87,87,76,76,78,77,0,0,0,0,0,0
301761,71,49,60,63,45,60,46,55,0,0,0,0,0,0
301762,68,67,61,52,49,60,57,50,0,0,0,0,0,0
301763,174,133,127,151,89,146,95,118,0,0,0,0,0,0
301764,81,62,74,61,69,55,59,58,0,0,0,0,0,0
301765,271,226,263,206,246,260,253,205,0,0,0,0,0,0
301766,76,55,58,62,56,65,39,47,0,0,0,0,0,0
301767,74,69,75,82,62,72,74,85,0,0,0,0,0,0
301768,137,130,160,140,150,136,135,115,0,0,0,0,0,0
301769,221,228,238,213,208,187,192,203,0,0,0,0,0,0
301770,363,278,297,277,305,299,296,243,0,0,0,0,0,0
301771,125,119,104,126,110,112,78,83,0,0,0,0,0,0
301772,117,93,94,112,79,86,58,65,0,0,0,0,0,0
301774,59,58,63,68,41,45,57,54,0,0,0,0,13,1
301776,68,56,57,70,37,45,39,55,0,0,0,0,0,0
301777,54,52,60,55,57,56,38,54,0,0,0,0,0,0
301778,21,26,16,17,12,12,26,14,0,0,0,0,0,0
301779,50,38,43,40,47,47,28,45,0,0,0,0,0,0
301780,60,42,36,36,28,38,34,38,0,0,0,0,0,0
301781,66,67,67,70,45,49,23,41,0,0,0,0,0,0
301782,81,71,78,67,64,61,50,51,0,0,0,0,0,0
301783,77,69,68,64,52,71,68,67,0,0,0,0,0,0
301784,44,47,34,52,29,38,29,44,0,0,0,0,0,0
301785,33,38,37,37,29,28,29,29,0,0,0,0,0,0
301786,45,47,38,31,44,26,16,26,0,0,0,0,0,0
301787,42,47,39,45,29,33,19,22,0,0,0,0,0,0
301788,48,43,44,49,37,31,36,37,0,0,0,0,0,0
301789,108,70,72,78,76,72,21,32,0,0,0,0,25,27
301790,50,42,31,55,28,38,29,36,0,0,0,0,0,0
301791,31,57,37,60,32,54,0,0,0,0,0,0,24,40
301792,93,85,56,54,55,53,52,66,0,0,0,0,0,0
301793,235,213,213,236,189,189,128,170,0,0,0,0,0,0
301794,357,282,241,249,191,228,168,188,0,0,0,0,0,0
301795,49,51,31,42,25,41,0,0,0,0,0,0,17,27
301796,316,296,303,277,242,225,246,239,0,0,0,0,0,0
301797,164,158,125,129,111,87,74,75,0,0,0,0,0,0
301798,97,97,142,158,113,126,97,107,0,0,0,0,0,0
301800,641,642,585,663,541,609,506,582,0,0,0,0,0,0
301801,63,60,48,40,39,39,48,46,0,0,0,0,0,0
301802,57,57,51,51,56,60,42,46,0,0,0,0,0,0
301803,100,101,95,99,70,85,82,82,0,0,0,0,0,0
301804,76,73,86,80,61,72,56,53,0,0,0,0,0,0
301805,109,91,103,83,87,109,81,73,0,0,0,0,0,0
308801,26,21,30,31,27,20,17,25,0,0,0,0,0,0
308803,16,19,16,18,16,17,11,18,0,0,0,0,0,0
308804,18,15,20,20,12,17,14,21,0,0,0,0,0,0
308805,26,22,22,12,12,21,23,13,0,0,0,0,0,0
308901,236,191,180,195,147,131,103,127,0,0,0,0,0,0
308902,22,16,14,10,12,13,4,15,0,0,0,0,0,0
308903,33,33,17,17,7,11,11,13,0,0,0,0,0,0
308904,64,75,62,62,37,62,51,61,0,0,0,0,0,0
308905,20,17,15,13,18,13,8,19,0,0,0,0,0,0
308906,30,28,27,20,18,22,16,21,0,0,0,0,0,0
308907,38,50,40,26,37,37,30,37,0,0,0,0,0,0
308908,46,40,47,37,37,37,28,25,0,0,0,0,0,0
308909,136,176,114,136,105,124,117,128,0,0,0,0,0,0
309001,94,78,81,72,91,72,75,76,0,0,0,0,0,0
309002,181,160,164,189,164,168,142,154,0,0,0,0,0,0
309003,45,24,47,35,36,32,37,34,0,0,0,0,0,0
309004,122,121,103,114,93,112,97,109,0,0,0,0,0,0
309005,67,67,60,67,83,66,60,56,0,0,0,0,0,0
309006,63,60,59,69,64,62,50,51,0,0,0,0,0,0
309007,22,14,16,18,16,15,15,9,0,0,0,0,0,0
309008,61,51,49,55,56,57,42,42,0,0,0,0,0,0
309009,37,42,37,34,24,31,45,33,0,0,0,0,0,0
309010,47,43,52,50,48,39,54,47,0,0,0,0,0,0
309011,36,40,0,0,25,26,26,17,0,0,0,0,0,0
309012,54,46,40,51,48,36,43,35,0,0,0,0,0,0
309013,34,35,23,23,37,26,34,32,0,0,0,0,0,0
309015,23,17,34,21,13,21,25,17,0,0,0,0,0,0
309016,22,21,17,23,23,17,13,26,0,0,0,0,0,0
309017,22,12,20,12,21,10,18,13,0,0,0,0,0,0
309018,31,27,21,23,23,27,17,21,0,0,0,0,0,0
309019,93,95,82,93,87,96,77,61,0,0,0,0,0,0
309020,20,18,15,18,12,16,11,23,0,0,0,0,0,0
309021,68,49,38,28,21,28,34,23,0,0,0,0,0,0
309022,42,55,27,21,16,24,18,20,0,0,0,0,0,0
309023,29,22,22,24,26,19,25,19,0,0,0,0,0,0
309024,26,23,25,14,30,29,13,28,0,0,0,0,0,0
309025,23,31,37,20,29,18,28,28,0,0,0,0,0,0
309026,39,32,43,32,36,34,32,29,0,0,0,0,0,0
309027,49,39,46,33,22,30,44,25,0,0,0,0,0,0
309028,34,26,19,21,33,21,28,22,0,0,0,0,0,0
309029,32,27,33,30,31,24,33,33,0,0,0,0,0,0
309030,15,14,11,18,16,12,21,19,0,0,0,0,0,0
309032,25,19,19,21,21,21,19,21,0,0,0,0,0,0
309033,29,31,21,23,11,15,21,18,0,0,0,0,0,0
309034,20,6,8,21,12,11,6,10,0,0,0,0,0,0
309035,61,55,52,81,53,66,51,36,0,0,0,0,0,0
309036,25,13,28,21,22,22,0,0,0,0,0,0,0,0
309101,6,13,23,10,24,16,26,33,0,0,0,0,0,0
309102,48,45,46,27,29,34,38,36,0,0,0,0,0,0
309103,224,267,205,208,163,183,142,167,0,0,0,0,0,0
309104,28,37,32,27,11,21,20,18,0,0,0,0,0,0
309105,29,20,27,22,19,25,24,25,0,0,0,0,0,0
309107,63,58,34,46,25,56,32,52,0,0,0,0,0,0
309108,49,31,27,26,29,27,26,27,0,0,0,0,0,0
309109,41,41,28,24,30,22,22,17,0,0,0,0,0,0
309110,30,12,18,14,8,8,12,14,0,0,0,0,0,0
309111,67,72,71,69,49,58,62,46,0,0,0,0,0,0
309112,26,22,19,20,21,23,27,18,0,0,0,0,0,0
309113,84,140,36,48,40,41,30,41,0,0,0,0,0,0
309114,29,31,29,37,11,17,22,26,0,0,0,0,0,0
309115,60,67,47,51,42,52,34,32,0,0,0,0,0,0
309116,36,42,21,41,18,24,13,18,0,0,0,0,0,0
309117,91,72,55,65,29,36,27,30,0,0,0,0,0,0
309118,34,25,30,22,24,11,15,18,0,0,0,0,0,0
309119,15,20,31,25,14,14,17,23,0,0,0,0,0,0
309120,104,102,78,94,85,80,76,64,0,0,0,0,0,0
309121,21,22,18,29,14,16,19,20,0,0,0,0,0,0
309122,32,28,20,32,24,27,9,17,0,0,0,0,0,0
309123,28,42,22,27,19,21,9,20,0,0,0,0,0,0
309124,73,66,56,61,43,70,40,48,0,0,0,0,0,0
309126,137,141,100,106,94,105,75,70,0,0,0,0,0,0
309127,6,10,8,8,3,4,4,8,0,0,0,0,0,0
309128,28,22,8,15,14,16,18,20,0,0,0,0,0,0
309129,69,65,36,67,30,27,24,29,0,0,0,0,0,0
309132,14,21,16,15,16,20,11,21,0,0,0,0,0,0
309133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309201,137,132,138,121,85,116,83,110,0,0,0,0,0,0
309202,52,52,42,71,53,43,38,44,0,0,0,0,0,0
309203,43,32,35,30,33,26,40,25,0,0,0,0,0,0
309204,37,35,46,41,36,47,34,32,0,0,0,0,0,0
309205,29,33,23,19,29,34,35,17,0,0,0,0,0,0
309206,8,11,9,15,13,12,16,13,0,0,0,0,0,0
309207,43,36,64,42,33,36,37,37,0,0,0,0,0,0
309208,70,53,66,64,52,58,56,62,0,0,0,0,0,0
309209,16,30,24,28,21,23,13,15,0,0,0,0,0,0
309301,744,775,602,829,625,727,600,669,0,0,0,0,1,1
309302,18,16,38,26,44,30,21,27,0,0,0,0,0,0
309402,72,63,69,75,55,58,45,44,0,0,0,0,0,0
301807,90,107,65,83,58,81,54,61,0,0,0,0,0,0
301808,334,301,296,293,247,249,229,266,0,0,0,0,0,0
301809,46,42,33,34,26,29,33,28,0,0,0,0,0,0
301810,333,290,293,318,264,284,269,244,0,0,0,0,0,0
301811,108,83,88,78,78,82,56,75,0,0,0,0,0,0
301812,116,104,83,110,97,97,71,79,0,0,0,0,0,0
301813,55,49,48,32,41,51,28,35,0,0,0,0,0,0
301814,60,68,35,69,42,41,37,44,0,0,0,0,0,0
301815,53,38,30,41,39,33,26,29,0,0,0,0,0,0
301816,97,80,72,76,94,67,62,76,0,0,0,0,0,0
301817,98,92,85,83,83,85,54,91,0,0,0,0,0,0
301818,107,97,78,74,67,67,76,79,0,0,0,0,0,0
301819,51,29,46,40,30,41,33,42,0,0,0,0,0,0
301820,131,108,107,84,117,87,99,98,0,0,0,0,0,0
301821,106,86,77,69,60,70,59,86,0,0,0,0,0,0
301822,167,120,125,109,113,105,96,113,0,0,0,0,0,0
301823,196,145,134,138,137,136,103,101,0,0,0,0,0,0
301824,45,42,38,25,34,34,31,28,0,0,0,0,0,0
301825,480,546,453,538,424,487,388,469,0,0,0,0,0,0
301826,33,33,45,41,39,31,34,37,0,0,0,0,0,0
301827,60,35,55,30,24,31,33,29,0,0,0,0,0,0
301828,171,135,133,118,91,110,101,132,0,0,0,0,0,0
301829,67,48,41,27,35,42,34,37,0,0,0,0,0,0
301830,145,121,122,121,97,131,92,127,0,0,0,0,0,0
301831,62,50,50,40,56,53,33,36,0,0,0,0,0,0
301832,74,44,52,56,50,54,33,46,0,0,0,0,0,0
301833,176,214,184,208,167,155,153,168,0,0,0,0,0,0
301834,97,109,76,81,87,66,75,69,0,0,0,0,0,0
301835,130,161,116,97,98,103,104,113,0,0,0,0,0,0
301836,38,35,17,34,23,21,20,27,0,0,0,0,0,0
301837,516,598,548,604,527,549,430,516,0,0,0,0,0,0
301838,73,107,84,79,59,79,55,76,0,0,0,0,0,0
301839,56,40,32,42,27,28,22,23,0,0,0,0,0,0
301840,26,24,19,35,28,27,26,23,0,0,0,0,0,0
301841,237,232,189,172,181,184,156,188,0,0,0,0,0,0
301842,118,106,107,70,61,99,55,86,0,0,0,0,0,0
301843,30,16,19,23,18,21,17,21,0,0,0,0,0,0
301844,135,108,134,116,116,123,90,103,0,0,0,0,0,0
301845,192,195,198,180,165,132,122,163,0,0,0,0,0,0
301846,57,42,47,37,35,38,34,34,0,0,0,0,0,0
301847,48,50,44,37,37,43,37,38,0,0,0,0,0,0
301848,99,80,73,71,57,49,38,68,0,0,0,0,0,0
301849,621,625,519,520,507,548,435,553,0,0,0,0,0,0
301850,78,77,61,67,61,87,58,64,0,0,0,0,0,0
301851,99,84,98,81,70,81,81,78,0,0,0,0,0,0
301852,82,81,70,62,69,57,53,56,0,0,0,0,0,0
301853,258,259,222,243,207,207,199,206,0,0,0,0,0,0
301854,49,65,43,60,44,49,51,43,0,0,0,0,0,0
301855,154,147,166,132,154,152,129,136,0,0,0,0,0,0
301856,83,92,80,61,71,59,49,53,0,0,0,0,0,0
301857,45,23,35,16,26,29,30,35,0,0,0,0,0,0
301858,55,42,35,49,8,14,0,0,0,0,0,0,0,0
301859,57,68,59,53,54,55,34,47,0,0,0,0,0,0
301860,118,120,119,113,86,76,86,103,0,0,0,0,0,0
301861,43,53,60,36,32,38,36,33,0,0,0,0,0,0
301862,111,104,89,115,82,89,76,95,0,0,0,0,0,0
301863,92,103,95,95,79,92,60,61,0,0,0,0,0,0
301864,141,144,133,117,88,105,120,117,0,0,0,0,0,0
301865,576,505,473,432,416,431,415,406,0,0,0,0,0,0
301866,89,80,94,84,78,72,71,68,0,0,0,0,0,0
301867,49,42,15,12,23,20,2,0,0,0,0,0,0,0
301868,142,130,103,124,104,94,125,93,0,0,0,0,0,0
301869,160,165,139,130,108,110,91,106,0,0,0,0,0,0
301870,82,73,93,70,69,77,82,62,0,0,0,0,0,0
301871,31,63,43,54,50,64,46,66,0,0,0,0,0,0
301872,51,53,49,41,48,34,49,23,0,0,0,0,0,0
301873,30,32,23,29,26,29,23,28,0,0,0,0,0,0
301874,75,74,63,44,49,62,53,62,0,0,0,0,0,0
301875,189,227,184,178,198,165,175,174,0,0,0,0,0,0
301876,72,60,75,50,64,44,35,49,0,0,0,0,0,0
301877,70,56,63,40,49,42,45,48,0,0,0,0,0,0
301878,51,26,48,34,57,37,43,34,0,0,0,0,0,0
301879,316,285,273,276,258,245,255,224,0,0,0,0,0,0
301880,220,196,219,178,205,176,187,171,0,0,0,0,0,0
301881,74,78,59,59,46,61,42,55,0,0,0,0,0,0
301882,77,88,59,59,62,49,46,47,0,0,0,0,0,0
301883,35,37,24,26,31,23,11,25,0,0,0,0,0,0
301884,61,37,41,58,31,21,27,38,0,0,0,0,0,0
301885,127,127,137,106,124,112,101,88,0,0,0,0,0,0
301886,79,107,57,67,39,68,50,60,0,0,0,0,0,0
301887,28,30,32,33,28,16,25,27,0,0,0,0,0,0
301888,68,48,59,53,48,34,38,50,0,0,0,0,0,0
301889,290,272,290,281,258,319,242,288,0,0,0,0,0,0
301890,131,134,99,105,52,81,61,87,0,0,0,0,0,0
301891,306,317,260,265,232,289,225,248,0,0,0,0,0,0
301892,158,140,135,152,113,127,124,119,0,0,0,0,0,0
301893,96,65,86,78,55,67,65,75,0,0,0,0,0,0
301894,110,120,93,110,81,96,67,83,0,0,0,0,0,0
301895,36,39,39,24,29,26,24,27,0,0,0,0,0,0
301896,88,87,63,86,63,49,46,82,0,0,0,0,0,0
301897,128,99,82,90,85,88,55,62,0,0,0,0,0,0
301898,394,427,354,398,305,364,304,313,0,0,0,0,0,0
301899,74,75,66,64,70,73,51,54,0,0,0,0,0,0
301900,49,46,48,39,23,43,36,29,0,0,0,0,0,0
301901,126,104,96,128,69,84,72,95,0,0,0,0,0,0
301902,96,87,76,94,78,81,60,69,0,0,0,0,0,0
301903,82,77,76,74,73,69,67,72,0,0,0,0,0,0
301904,31,37,36,36,42,31,41,37,0,0,0,0,0,0
301905,125,120,109,114,87,95,47,74,0,0,0,0,0,0
301906,346,334,293,316,232,257,204,247,0,0,0,0,0,0
301907,51,56,54,50,51,55,49,52,0,0,0,0,0,0
301908,18,13,15,14,11,9,13,9,0,0,0,0,0,0
301909,79,67,86,74,47,64,47,51,0,0,0,0,0,0
301910,300,262,268,280,209,269,175,226,0,0,0,0,0,0
301911,66,54,49,66,23,31,28,35,0,0,0,0,0,0
301912,73,84,72,68,62,64,38,90,0,0,0,0,0,0
301913,153,150,157,126,133,168,115,157,0,0,0,0,0,0
301914,60,50,51,59,54,44,42,51,0,0,0,0,0,0
301915,158,122,122,116,98,90,86,94,0,0,0,0,0,0
301916,65,54,72,46,66,61,47,48,0,0,0,0,0,0
301917,94,73,85,81,71,84,46,71,0,0,0,0,0,0
301918,141,148,143,160,149,136,116,128,0,0,0,0,0,0
301919,102,98,93,95,70,80,49,67,0,0,0,0,0,0
301920,46,46,54,50,38,38,24,39,0,0,0,0,0,0
301921,124,119,92,94,81,89,74,87,0,0,0,0,0,0
301922,195,220,171,180,175,171,117,140,0,0,0,0,0,0
301923,110,83,96,89,61,69,57,63,0,0,0,0,0,0
301924,120,98,94,84,84,88,70,70,0,0,0,0,0,0
301925,444,395,296,382,289,377,266,351,0,0,0,0,0,0
301926,118,97,88,103,67,77,63,70,0,0,0,0,0,0
301927,87,86,58,71,43,47,36,60,0,0,0,0,0,0
301928,66,59,52,55,41,28,25,49,0,0,0,0,0,0
301929,72,76,87,53,41,56,53,52,0,0,0,0,0,0
301930,58,52,48,56,47,35,29,36,0,0,0,0,0,0
301931,263,270,245,226,235,257,197,208,0,0,0,0,0,0
301932,39,45,34,27,39,28,39,42,0,0,0,0,0,0
301933,86,74,70,84,57,62,46,56,0,0,0,0,0,0
301934,71,72,67,56,42,56,39,39,0,0,0,0,0,0
301935,77,74,62,41,51,59,51,48,0,0,0,0,0,0
301936,82,54,79,70,77,63,70,81,0,0,0,0,0,0
301937,82,61,45,55,51,40,38,48,0,0,0,0,0,0
301938,70,62,60,63,42,44,53,59,0,0,0,0,0,0
301939,49,49,46,50,47,55,43,52,0,0,0,0,0,0
301940,51,47,41,41,43,35,15,25,0,0,0,0,0,0
301941,20,12,20,20,17,12,18,20,0,0,0,0,0,0
301942,105,75,81,78,47,46,45,39,0,0,0,0,0,0
301943,76,79,65,72,58,64,60,51,0,0,0,0,0,0
301944,75,57,22,26,27,22,20,23,0,0,0,0,0,0
301945,23,30,30,31,20,18,22,29,0,0,0,0,0,0
301946,66,50,55,46,65,58,37,43,0,0,0,0,0,0
301947,219,215,214,199,179,162,148,162,0,0,0,0,0,0
301948,23,18,18,16,11,21,12,14,0,0,0,0,0,0
301949,34,46,36,30,18,23,22,18,0,0,0,0,0,0
301950,46,51,42,46,29,41,43,50,0,0,0,0,0,0
301951,76,72,62,59,64,52,50,64,0,0,0,0,0,0
301952,372,369,307,341,279,309,247,272,0,0,0,0,0,0
301953,194,162,183,150,173,166,173,136,0,0,0,0,0,0
301954,83,53,95,69,55,58,52,53,0,0,0,0,0,0
301955,37,31,32,24,26,25,28,30,0,0,0,0,0,0
301956,42,20,33,32,22,24,24,23,0,0,0,0,0,0
301957,37,18,23,36,19,25,29,23,0,0,0,0,0,0
301958,66,66,41,55,41,73,42,69,0,0,0,0,0,0
301959,45,36,45,38,37,33,25,34,0,0,0,0,0,0
301960,52,66,67,76,60,58,47,52,0,0,0,0,0,0
301961,91,100,82,102,79,99,69,80,0,0,0,0,0,0
301962,54,60,51,45,41,51,36,39,0,0,0,0,0,0
301963,72,85,63,62,60,67,51,60,0,0,0,0,0,0
301964,63,68,60,55,40,47,40,37,0,0,0,0,0,0
301965,55,72,77,61,43,61,38,44,0,0,0,0,0,0
301966,156,128,131,102,98,126,73,89,0,0,0,0,0,0
301967,135,108,105,103,88,106,86,96,0,0,0,0,0,0
301968,91,87,105,96,86,92,64,81,0,0,0,0,0,0
301969,247,300,231,258,209,202,158,237,0,0,0,0,0,0
301970,97,81,55,68,46,68,42,60,0,0,0,0,0,0
301971,38,27,32,21,27,34,23,21,0,0,0,0,0,0
301972,23,28,15,18,14,12,10,16,0,0,0,0,0,0
301973,93,102,87,85,76,89,77,76,0,0,0,0,0,0
301974,44,36,33,28,31,27,34,36,0,0,0,0,0,0
301975,202,229,199,163,167,148,136,145,0,0,0,0,0,0
301976,171,157,112,139,88,131,103,122,0,0,0,0,0,0
301977,107,110,91,102,91,67,92,92,0,0,0,0,0,0
301978,47,49,41,43,41,46,30,36,0,0,0,0,0,0
301979,44,37,37,34,30,29,40,43,0,0,0,0,0,0
301980,28,29,25,27,31,20,17,28,0,0,0,0,0,0
301981,84,78,77,73,78,70,90,70,0,0,0,0,0,0
301982,63,48,33,70,46,39,41,58,0,0,0,0,0,0
301983,136,150,109,121,111,95,73,82,0,0,0,0,0,0
301984,118,118,110,116,113,100,76,93,0,0,0,0,0,0
301985,159,132,167,150,110,113,112,124,0,0,0,0,0,0
301986,105,108,80,86,74,81,73,72,0,0,0,0,0,0
301987,102,74,84,94,80,74,57,58,0,0,0,0,0,0
301988,43,53,38,46,36,48,36,30,0,0,0,0,0,0
301989,52,53,47,57,38,46,47,50,0,0,0,0,0,0
301990,29,47,35,40,26,34,28,34,0,0,0,0,0,0
301991,103,66,79,64,66,69,82,64,0,0,0,0,0,0
301992,115,81,81,78,77,77,68,80,0,0,0,0,0,0
301993,18,21,29,13,21,18,19,22,0,0,0,0,0,0
301994,85,86,98,53,55,78,72,65,0,0,0,0,0,0
301995,25,30,38,25,19,23,30,17,0,0,0,0,0,0
301996,53,43,20,41,31,26,23,32,0,0,0,0,0,0
301997,58,47,34,48,50,40,57,30,0,0,0,0,0,0
301998,76,103,69,78,44,47,52,70,0,0,0,0,0,0
301999,184,162,196,165,134,150,136,168,0,0,0,0,0,0
302000,117,105,99,88,83,107,103,83,0,0,0,0,0,0
302001,544,586,594,510,515,522,503,501,0,0,0,0,0,0
302002,34,31,27,18,28,24,42,15,0,0,0,0,0,0
302003,66,51,50,58,43,34,36,32,0,0,0,0,0,0
302006,245,264,226,264,214,228,182,278,0,0,0,0,0,0
302007,48,44,32,33,39,28,34,33,0,0,0,0,0,0
302008,60,62,59,45,30,39,33,27,0,0,0,0,0,0
302009,17,20,19,21,16,13,22,14,0,0,0,0,0,0
302010,118,120,112,88,91,117,86,91,0,0,0,0,0,0
302011,139,81,65,75,36,47,45,53,0,0,0,0,0,0
302012,182,124,164,148,147,138,109,116,0,0,0,0,0,0
302013,176,140,131,139,116,135,85,129,0,0,0,0,0,0
302014,98,83,83,85,65,80,67,61,0,0,0,0,0,0
302015,82,82,89,77,66,76,37,67,0,0,0,0,0,0
302016,273,260,259,221,239,187,200,226,0,0,0,0,0,0
302017,106,89,71,77,93,63,56,61,0,0,0,0,0,0
302018,127,140,96,101,100,121,83,98,0,0,0,0,0,0
302019,72,90,76,84,73,51,60,52,0,0,0,0,0,0
302020,119,153,112,115,86,89,91,93,0,0,0,0,0,0
302021,70,72,63,51,62,62,49,54,0,0,0,0,0,0
302022,147,97,113,136,107,109,88,87,0,0,0,0,0,0
302023,65,50,26,25,21,22,30,18,0,0,0,0,0,0
302024,56,49,48,40,30,30,40,28,0,0,0,0,0,0
302025,88,89,59,72,71,62,54,57,0,0,0,0,0,0
302026,122,107,87,84,77,92,60,78,0,0,0,0,0,0
302027,56,63,62,49,37,51,49,57,0,0,0,0,0,0
302028,95,111,98,86,65,92,57,61,0,0,0,0,0,0
302029,61,57,41,46,28,24,33,34,0,0,0,0,0,0
302030,70,55,61,60,47,50,46,64,0,0,0,0,0,0
302031,138,136,121,139,115,135,111,131,0,0,0,0,0,0
302032,98,75,74,79,54,59,51,63,0,0,0,0,0,0
302033,176,164,160,147,135,135,129,136,0,0,0,0,0,0
302034,154,136,170,141,128,117,130,105,0,0,0,0,0,0
302035,35,47,36,43,41,42,31,36,0,0,0,0,0,0
302036,177,171,166,171,141,140,166,143,0,0,0,0,0,0
302037,204,208,165,173,130,159,120,136,0,0,0,0,0,0
302038,333,340,311,307,248,298,235,256,0,0,0,0,0,0
302039,152,132,136,123,131,110,98,136,0,0,0,0,0,0
302040,61,51,62,53,38,34,35,32,0,0,0,0,0,0
302041,51,42,45,56,44,52,49,41,0,0,0,0,0,0
302042,28,23,17,19,19,19,17,27,0,0,0,0,0,0
302043,338,296,137,156,133,127,114,134,0,0,0,0,0,0
302044,133,137,141,122,107,105,91,98,0,0,0,0,0,0
302045,64,85,59,60,41,56,65,68,0,0,0,0,0,0
302046,85,77,63,66,52,65,41,55,0,0,0,0,0,0
302047,309,342,315,312,266,258,273,298,0,0,0,0,0,0
302048,83,96,77,82,60,50,43,44,0,0,0,0,0,0
302049,138,109,125,118,90,104,93,88,0,0,0,0,0,0
302050,148,178,158,152,109,136,73,121,0,0,0,0,0,0
302051,175,117,155,116,89,115,101,125,0,0,0,0,0,0
302052,194,211,196,197,201,194,180,178,0,0,0,0,0,0
302053,85,57,39,63,42,58,46,54,0,0,0,0,0,0
302054,50,54,39,62,50,49,26,45,0,0,0,0,0,0
302055,66,59,67,61,44,45,54,48,0,0,0,0,0,0
302056,118,130,111,114,83,89,76,86,0,0,0,0,0,0
302057,98,131,92,120,84,99,73,86,0,0,0,0,0,0
302058,91,65,61,69,48,46,36,45,0,0,0,0,0,0
302059,63,69,61,63,62,44,51,63,0,0,0,0,0,0
302060,171,144,120,110,105,125,91,122,0,0,0,0,0,0
302061,36,34,32,27,27,22,16,20,0,0,0,0,0,0
302062,28,31,22,23,21,31,22,12,0,0,0,0,0,0
302063,42,40,49,39,29,33,33,27,0,0,0,0,0,0
302064,130,111,119,121,83,105,76,91,0,0,0,0,0,0
302065,98,76,108,94,79,79,64,67,0,0,0,0,0,0
302066,63,63,72,64,44,41,48,58,0,0,0,0,0,0
302067,24,29,18,16,13,14,24,20,0,0,0,0,0,0
302068,123,118,99,111,81,102,66,111,0,0,0,0,0,0
302069,48,60,54,43,29,45,26,47,0,0,0,0,0,0
302070,43,32,54,34,26,35,21,32,0,0,0,0,0,0
302071,50,44,42,32,40,37,30,29,0,0,0,0,0,0
302072,103,87,101,74,89,72,80,73,0,0,0,0,0,0
302073,50,47,120,100,125,105,0,0,0,0,0,0,0,0
302074,157,148,165,146,143,122,121,118,0,0,0,0,0,0
302075,30,23,33,24,21,32,19,31,0,0,0,0,0,0
302076,28,28,25,35,34,27,33,19,0,0,0,0,0,0
302077,72,58,64,49,54,50,37,29,0,0,0,0,0,0
302078,69,49,60,67,39,46,36,42,0,0,0,0,0,0
302079,74,55,86,63,51,57,50,55,0,0,0,0,0,0
302081,92,80,93,95,87,72,64,77,0,0,0,0,0,0
302082,80,69,68,45,51,49,26,57,0,0,0,0,0,0
302083,440,424,413,450,417,410,332,431,0,0,0,0,0,0
302084,125,122,113,139,123,115,118,112,0,0,0,0,0,0
302085,36,38,34,38,31,19,34,24,0,0,0,0,0,0
302086,26,24,23,26,21,16,27,22,0,0,0,0,0,0
302087,21,21,21,29,18,17,20,23,0,0,0,0,0,0
302088,83,88,93,74,79,90,68,79,0,0,0,0,0,0
302089,65,44,47,35,34,37,43,34,0,0,0,0,0,0
302090,31,24,21,29,30,24,29,35,0,0,0,0,0,0
302091,58,51,51,50,62,62,34,38,0,0,0,0,0,0
302092,69,82,65,58,46,36,40,41,0,0,0,0,0,0
302093,68,52,54,43,45,41,42,42,0,0,0,0,0,0
302094,186,170,181,141,157,148,129,144,0,0,0,0,0,0
302095,32,33,31,23,14,23,32,23,0,0,0,0,0,0
302096,216,181,189,166,187,188,191,156,0,0,0,0,0,0
302097,79,76,64,67,63,70,61,54,0,0,0,0,0,0
302098,104,80,113,94,86,90,83,70,0,0,0,0,0,0
302099,61,26,49,47,48,52,31,34,0,0,0,0,0,0
302100,32,27,38,28,33,21,26,33,0,0,0,0,0,0
302101,14,16,15,12,13,8,12,12,0,0,0,0,0,0
302102,69,62,62,52,63,47,59,47,0,0,0,0,0,0
302103,69,68,60,78,70,58,63,48,0,0,0,0,0,0
302104,48,57,53,54,55,42,41,38,0,0,0,0,0,0
302105,37,43,55,28,31,37,34,21,0,0,0,0,0,0
302106,99,110,95,102,89,79,67,56,0,0,0,0,0,0
302107,138,116,113,122,88,87,88,92,0,0,0,0,0,0
302108,52,54,41,49,29,35,17,37,0,0,0,0,0,0
302109,180,152,137,185,109,150,136,132,0,0,0,0,0,0
302110,141,117,108,113,77,114,80,87,0,0,0,0,0,0
302111,301,300,256,310,260,249,200,247,0,0,0,0,0,0
302112,89,96,98,62,61,66,64,69,0,0,0,0,0,0
